% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=130676, Wed Apr 30 15:48:33 2025
1 12 -0.01960174661199169 -0.004117648666250877 0.006427862938645729 0.030429651562058596 0.9571299487406015 0.9781168224973029 0.9848753844565573 0.9901831817850902 0.9909806746319589 0.994000842020719 0.9948473807483978 0.995256258346361 0.9964109687618391 0.9978788488353153 0.9984545522075746 0.9990437559085822 1.0013190551539002 1.0025825344834456 1.0043214358846309 1.0083480755137517 1.010988041576248 1.0161767328205733 1.0330809646686763 1.042883800230807
2 24 -0.01960174661199169 -0.004117648666250877 0.006427862938645729 0.030429651562058596 0.9571299487406015 0.9781168224973029 0.9848753844565573 0.9901831817850902 0.9909806746319589 0.994000842020719 0.9948473807483978 0.995256258346361 0.9964109687618391 0.9978788488353153 0.9984545522075746 0.9990437559085822 1.0013190551539002 1.0025825344834456 1.0043214358846309 1.0083480755137517 1.010988041576248 1.0161767328205733 1.0330809646686763 1.042883800230807
3 36 -0.01960174661199169 -0.004117648666250877 0.006427862938645729 0.030429651562058596 0.9571299487406015 0.9781168224973029 0.9848753844565573 0.9901831817850902 0.9909806746319589 0.994000842020719 0.9948473807483978 0.995256258346361 0.9964109687618391 0.9978788488353153 0.9984545522075746 0.9990437559085822 1.0013190551539002 1.0025825344834456 1.0043214358846309 1.0083480755137517 1.010988041576248 1.0161767328205733 1.0330809646686763 1.042883800230807
4 48 -0.01960174661199169 -0.004117648666250877 0.006427862938645729 0.030429651562058596 0.9571299487406015 0.9781168224973029 0.9848753844565573 0.9901831817850902 0.9909806746319589 0.994000842020719 0.9948473807483978 0.995256258346361 0.9964109687618391 0.9978788488353153 0.9984545522075746 0.9990437559085822 1.0013190551539002 1.0025825344834456 1.0043214358846309 1.0083480755137517 1.010988041576248 1.0161767328205733 1.0330809646686763 1.042883800230807
5 60 -0.01960174661199169 -0.004117648666250877 0.006427862938645729 0.030429651562058596 0.9571299487406015 0.9781168224973029 0.9848753844565573 0.9901831817850902 0.9909806746319589 0.994000842020719 0.9948473807483978 0.995256258346361 0.9964109687618391 0.9978788488353153 0.9984545522075746 0.9990437559085822 1.0013190551539002 1.0025825344834456 1.0043214358846309 1.0083480755137517 1.010988041576248 1.0161767328205733 1.0330809646686763 1.042883800230807
6 72 -0.01960174661199169 -0.004117648666250877 0.006427862938645729 0.030429651562058596 0.9571299487406015 0.9781168224973029 0.9848753844565573 0.9901831817850902 0.9909806746319589 0.994000842020719 0.9948473807483978 0.995256258346361 0.9964109687618391 0.9978788488353153 0.9984545522075746 0.9990437559085822 1.0013190551539002 1.0025825344834456 1.0043214358846309 1.0083480755137517 1.010988041576248 1.0161767328205733 1.0330809646686763 1.042883800230807
7 84 -0.01960174661199169 -0.004117648666250877 0.006427862938645729 0.030429651562058596 0.9571299487406015 0.9781168224973029 0.9848753844565573 0.9901831817850902 0.9909806746319589 0.994000842020719 0.9948473807483978 0.995256258346361 0.9964109687618391 0.9978788488353153 0.9984545522075746 0.9990437559085822 1.0013190551539002 1.0025825344834456 1.0043214358846309 1.0083480755137517 1.010988041576248 1.0161767328205733 1.0330809646686763 1.042883800230807
8 96 -0.01960174661199169 -0.004117648666250877 0.006427862938645729 0.030429651562058596 0.9571299487406015 0.9781168224973029 0.9848753844565573 0.9901831817850902 0.9909806746319589 0.994000842020719 0.9948473807483978 0.995256258346361 0.9964109687618391 0.9978788488353153 0.9984545522075746 0.9990437559085822 1.0013190551539002 1.0025825344834456 1.0043214358846309 1.0083480755137517 1.010988041576248 1.0161767328205733 1.0330809646686763 1.042883800230807
9 108 -0.01960174661199169 -0.004117648666250877 0.006427862938645729 0.030429651562058596 0.9571299487406015 0.9781168224973029 0.9848753844565573 0.9901831817850902 0.9909806746319589 0.994000842020719 0.9948473807483978 0.995256258346361 0.9964109687618391 0.9978788488353153 0.9984545522075746 0.9990437559085822 1.0013190551539002 1.0025825344834456 1.0043214358846309 1.0083480755137517 1.010988041576248 1.0161767328205733 1.0330809646686763 1.042883800230807
10 120 -0.01960174661199169 -0.004117648666250877 0.006427862938645729 0.030429651562058596 0.9571299487406015 0.9781168224973029 0.9848753844565573 0.9901831817850902 0.9909806746319589 0.994000842020719 0.9948473807483978 0.995256258346361 0.9964109687618391 0.9978788488353153 0.9984545522075746 0.9990437559085822 1.0013190551539002 1.0025825344834456 1.0043214358846309 1.0083480755137517 1.010988041576248 1.0161767328205733 1.0330809646686763 1.042883800230807
11 132 -0.01960174661199169 -0.004117648666250877 0.006427862938645729 0.030429651562058596 0.9571299487406015 0.9781168224973029 0.9848753844565573 0.9901831817850902 0.9909806746319589 0.994000842020719 0.9948473807483978 0.995256258346361 0.9964109687618391 0.9978788488353153 0.9984545522075746 0.9990437559085822 1.0013190551539002 1.0025825344834456 1.0043214358846309 1.0083480755137517 1.010988041576248 1.0161767328205733 1.0330809646686763 1.042883800230807
12 144 -0.01960174661199169 -0.004117648666250877 0.006427862938645729 0.030429651562058596 0.9571299487406015 0.9781168224973029 0.9848753844565573 0.9901831817850902 0.9909806746319589 0.994000842020719 0.9948473807483978 0.995256258346361 0.9964109687618391 0.9978788488353153 0.9984545522075746 0.9990437559085822 1.0013190551539002 1.0025825344834456 1.0043214358846309 1.0083480755137517 1.010988041576248 1.0161767328205733 1.0330809646686763 1.042883800230807
13 156 -0.01960174661199169 -0.004117648666250877 0.006427862938645729 0.030429651562058596 0.9571299487406015 0.9781168224973029 0.9848753844565573 0.9901831817850902 0.9909806746319589 0.994000842020719 0.9948473807483978 0.995256258346361 0.9964109687618391 0.9978788488353153 0.9984545522075746 0.9990437559085822 1.0013190551539002 1.0025825344834456 1.0043214358846309 1.0083480755137517 1.010988041576248 1.0161767328205733 1.0330809646686763 1.042883800230807
