% # columns="iter, evals, sigma, 0, fitness, xbest" seed=144574, Wed Apr 30 15:35:55 2025, <python>{}</python>
1 12 0.46252759442801267 0 0.23328176535734813 1.0323906211521567 -0.5746005009104317 0.09196715890301324 0.07384223366078052 -0.3194594943908694 0.6163324616511788 -0.28700414870439633 -0.022700600419283488 0.46906875304719003 0.4203723289147738 -0.23349807945884024 -0.8821753558895669 0.09419055288370133 -0.02241936627363842 0.22140829980995022 -0.02444133013224012 -0.7508232149934602 -0.13756762589598195 1.03284801551514 0.04100752844993331
2 24 0.43416822122094256 0 0.3828303203274703 -0.26862204496294373 0.2555447726766548 0.7738958199128873 -0.22324003506782528 -0.39493474414773533 0.808050540513158 0.17458721519360867 0.6716713134331735 -0.4758582191330247 0.15916018414964272 -0.30123478084922384 0.2706594952261703 -0.014974615350885581 -0.5796253870944261 -0.6658952931938071 0.539833377469432 -0.11573517826812971 -0.2949359149192442 0.678303958210243 0.35927374372417087
3 36 0.4342344817831749 0 0.17489775385851755 0.42042175407124277 -0.29530418840608474 0.9330836999171666 -0.2585002053731667 -0.5282220496316694 0.42352388372780775 -0.5803385629692697 0.8496775489612269 -0.27917197175503794 0.961307058324102 0.46677276097929765 -0.07043400499831698 -0.894765315139665 0.05212498734161794 -0.6987113055990388 0.634497613103127 0.8431997543761378 -0.2837912348912992 0.00128759450777588 -0.7504410559999153
4 48 0.4159173253638971 0 0.35637467627575276 0.35351651117365374 0.4328226332477015 0.6038337365073165 -0.3051539322452253 0.1278916961608784 0.0772695438668316 -0.23979035812113075 1.0620580018225922 0.36522286061157616 -0.7186352277965034 0.37111584253599833 -1.2685924815632628 -0.5824972266881073 -0.45411871943816207 -0.8507970748053378 1.167775235747568 0.1602709833165631 -0.2478545076869677 0.6289488116543346 0.07384740278514693
5 60 0.40870880653107416 0 0.19417182428780752 0.5463474182028081 0.22642900492224505 0.16046798714023847 -0.4733202930036936 0.12546750369017762 0.45513505255812675 -0.3200541553023767 0.37380523100445556 0.35695017530056966 0.008463719168344944 0.3605817016192926 -1.0435481231861343 -0.6154407325494282 -0.5304074782571625 -0.29593296260242463 1.2178962132242823 0.48147760963255937 -0.420028392291317 0.19216114114164548 0.09983748797643346
6 72 0.3931293525053321 0 0.3342979633714489 -0.15309201318822607 -0.7579264216080821 0.2265336594578786 0.0376723593699691 0.25000453875055495 0.7708312986738006 -0.42341129022787205 0.5882622362360378 0.5392438601489586 0.47157367396870786 0.03405917427135391 -0.8786447191994096 -0.035625707993054645 -0.27378199780527557 -0.3139341992160179 1.655865803495601 -0.3860688692497198 -0.22832956571343477 0.12933646937577825 -0.05616176477641935
7 84 0.3731679816919981 0 0.3155270852603087 0.3835448793275934 0.10338603393707019 0.8753744700522305 0.006653362049213407 0.505972797887341 0.023528065572200663 -0.29816630348635365 0.358713906695221 0.6510192433982305 -0.15014460668085716 -0.16058906864496736 -0.26526455811693184 -0.15537894526281243 -0.8397531595691663 -0.7012101814600076 0.8946927833910251 0.13159308854320523 -0.43649883244009746 0.13729447771323433 -0.2653387483040116
8 96 0.3738739149609389 0 0.3359129575894686 0.2259351592794781 0.670527398901311 0.3436780586783221 -0.1255919790180873 0.6864722079652554 0.9482182775006913 -0.5122132477984777 0.008880796687974923 0.4605143124207405 0.1077131996533842 -0.05679258350059112 -0.5182684744243867 -0.3873140359077807 -0.1726472313664993 -0.023368169983458364 1.2723509644087825 -0.7789626328553468 -0.6410306317669591 0.19774933774038672 -0.5928672369175091
9 108 0.3762702508295059 0 0.31215849620158675 0.4129301554739604 0.6008030086139334 0.15370683993992273 0.21198486692502738 0.7319820972607358 1.0646745859695552 -0.7488191759494651 -0.6000097712796332 0.7104859438467944 -0.029312870494830993 0.2377129334806662 0.2626281982333066 0.3597637994224985 -0.8556535193420318 -1.0760553831796635 0.5477978439531587 -0.2796225680141552 -0.3525069274893049 0.22892003776605846 -0.641417782338727
10 120 0.39213153713703874 0 0.2937810848880604 0.7413709892315514 0.49980638965439483 0.22537497171981902 -0.06808081007913461 0.5503900569783826 0.5633863320167392 -0.3631976114800676 -0.8718468023743277 1.58728457376785 -0.6532792760384023 0.37128330425970263 -0.1760577573832934 0.5880139853877319 -0.5991335263604384 -1.3906568212408055 0.8719011813510724 -0.37752563665883965 -0.2668869420158108 0.4844500870334147 -0.819446824036406
