% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=130676, Wed Apr 30 15:48:33 2025
1 12 -0.030164822768928776 -0.006428044141491719 0.0042430225922223 0.01977485418043866 0.9579188687783464 0.9673894191554355 0.9833989333761471 0.9885484105707326 0.9910396812431547 0.9951884482939076 0.996866257197846 0.9982652442075728 1.000354184299127 1.0011978023125665 1.0015638940803848 1.0032902025093569 1.0041733223998854 1.00463473069431 1.0055491159833474 1.0083692082961158 1.009157115666826 1.0145517602291878 1.0215564654392224 1.0438878023113132
2 24 -0.040499264116664976 -0.011703825033351689 0.00562145219088869 0.03506288261669516 0.9579188687783464 0.9673894191554355 0.9833989333761471 0.9885484105707326 0.9910396812431547 0.9951884482939076 0.996866257197846 0.9982652442075728 1.000354184299127 1.0011978023125665 1.0015638940803848 1.0032902025093569 1.0041733223998854 1.00463473069431 1.0055491159833474 1.0083692082961158 1.009157115666826 1.0145517602291878 1.0215564654392224 1.0438878023113132
3 36 -0.04550671813602942 -0.014831328578508203 0.006841342926092573 0.04315452195534803 0.9579188687783464 0.9673894191554355 0.9833989333761471 0.9885484105707326 0.9910396812431547 0.9951884482939076 0.996866257197846 0.9982652442075728 1.000354184299127 1.0011978023125665 1.0015638940803848 1.0032902025093569 1.0041733223998854 1.00463473069431 1.0055491159833474 1.0083692082961158 1.009157115666826 1.0145517602291878 1.0215564654392224 1.0438878023113132
4 48 -0.06871847995918476 -0.015550343432865134 0.007625819794650655 0.04808647875163165 0.9579188687783464 0.9673894191554355 0.9833989333761471 0.9885484105707326 0.9910396812431547 0.9951884482939076 0.996866257197846 0.9982652442075728 1.000354184299127 1.0011978023125665 1.0015638940803848 1.0032902025093569 1.0041733223998854 1.00463473069431 1.0055491159833474 1.0083692082961158 1.009157115666826 1.0145517602291878 1.0215564654392224 1.0438878023113132
5 60 -0.06271146538760322 -0.021741007818075662 0.010912551856449695 0.04271166664674973 0.9579188687783464 0.9673894191554355 0.9833989333761471 0.9885484105707326 0.9910396812431547 0.9951884482939076 0.996866257197846 0.9982652442075728 1.000354184299127 1.0011978023125665 1.0015638940803848 1.0032902025093569 1.0041733223998854 1.00463473069431 1.0055491159833474 1.0083692082961158 1.009157115666826 1.0145517602291878 1.0215564654392224 1.0438878023113132
6 72 -0.06720561319672426 -0.023579276026333286 0.0088970518444876 0.04693210694930054 0.9579188687783464 0.9673894191554355 0.9833989333761471 0.9885484105707326 0.9910396812431547 0.9951884482939076 0.996866257197846 0.9982652442075728 1.000354184299127 1.0011978023125665 1.0015638940803848 1.0032902025093569 1.0041733223998854 1.00463473069431 1.0055491159833474 1.0083692082961158 1.009157115666826 1.0145517602291878 1.0215564654392224 1.0438878023113132
7 84 -0.08365083681512211 -0.02441918550549132 0.011219393811891454 0.05160996622314785 0.9579188687783464 0.9673894191554355 0.9833989333761471 0.9885484105707326 0.9910396812431547 0.9951884482939076 0.996866257197846 0.9982652442075728 1.000354184299127 1.0011978023125665 1.0015638940803848 1.0032902025093569 1.0041733223998854 1.00463473069431 1.0055491159833474 1.0083692082961158 1.009157115666826 1.0145517602291878 1.0215564654392224 1.0438878023113132
8 96 -0.11278970852425076 -0.030216595441395697 0.012934588777166871 0.06365926535954386 0.9579188687783464 0.9673894191554355 0.9833989333761471 0.9885484105707326 0.9910396812431547 0.9951884482939076 0.996866257197846 0.9982652442075728 1.000354184299127 1.0011978023125665 1.0015638940803848 1.0032902025093569 1.0041733223998854 1.00463473069431 1.0055491159833474 1.0083692082961158 1.009157115666826 1.0145517602291878 1.0215564654392224 1.0438878023113132
9 108 -0.12351573119254543 -0.034060502348171845 0.011423090871777841 0.06616604430324582 0.9579188687783464 0.9673894191554355 0.9833989333761471 0.9885484105707326 0.9910396812431547 0.9951884482939076 0.996866257197846 0.9982652442075728 1.000354184299127 1.0011978023125665 1.0015638940803848 1.0032902025093569 1.0041733223998854 1.00463473069431 1.0055491159833474 1.0083692082961158 1.009157115666826 1.0145517602291878 1.0215564654392224 1.0438878023113132
10 120 -0.13464184198391424 -0.03497015744968788 0.010626817781221171 0.07896906229236983 0.9579188687783464 0.9673894191554355 0.9833989333761471 0.9885484105707326 0.9910396812431547 0.9951884482939076 0.996866257197846 0.9982652442075728 1.000354184299127 1.0011978023125665 1.0015638940803848 1.0032902025093569 1.0041733223998854 1.00463473069431 1.0055491159833474 1.0083692082961158 1.009157115666826 1.0145517602291878 1.0215564654392224 1.0438878023113132
11 132 -0.13631134263991937 -0.03485407987813781 0.01320523811874309 0.08238782037219089 0.9579188687783464 0.9673894191554355 0.9833989333761471 0.9885484105707326 0.9910396812431547 0.9951884482939076 0.996866257197846 0.9982652442075728 1.000354184299127 1.0011978023125665 1.0015638940803848 1.0032902025093569 1.0041733223998854 1.00463473069431 1.0055491159833474 1.0083692082961158 1.009157115666826 1.0145517602291878 1.0215564654392224 1.0438878023113132
