% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=130676, Wed Apr 30 15:48:33 2025
1 12 0.4691346773305236 1.000047501128143 1.0 1.0 1.000002500003125 1.0000050000125 1.000007500028125 1.00001000005 1.0000125000781253 1.0000150001125006 1.000017500153126 1.0000200002000015 1.000022500253127 1.0000250003125026 1.0000275003781285 1.0000300004500045 1.0000325005281308 1.0000350006125072 1.0000375007031337 1.0000400008000108 1.0000425009031377 1.0000450010125153 1.000047501128143
2 24 0.45319024742518726 1.0482624431388696 0.9542566219997883 0.9542566219997883 0.9632377921782533 0.9815342944133647 0.9870473692637608 0.9909547774483937 0.997807265957758 1.0000108414249556 1.000013124140684 1.0000171196417431 1.000021126980728 1.0000268986718082 1.0000312199195618 1.0000356269265998 1.000040833645881 1.0005134037904628 1.00255404049141 1.006155667113181 1.0089244609429298 1.0247667708476953 1.0482624431388696
3 36 0.4352983216983922 1.083908960257676 0.9352950316874897 0.9352950316874897 0.9542043521743939 0.9599022561717987 0.9793343838845807 0.9810481391819186 0.9840368373457244 0.9915649901533983 0.9943383041064874 0.9963187687186752 0.9985588698969142 0.9996898340082534 1.00038116330471 1.0015676032429728 1.003344254674966 1.0069347440729381 1.0138453989626548 1.0156220972268977 1.0253149172401221 1.0493685866792013 1.083908960257676
4 48 0.42653747287334304 1.0794923533602163 0.9150104344847908 0.9150104344847908 0.945048664322906 0.9563775208889422 0.9655745316153322 0.9703422141348175 0.9800216010823426 0.9853145617896604 0.9893654304200074 0.9936852334836195 0.9944009330458977 0.9971400946881733 0.999332547688242 1.0014932639182565 1.0038590659456195 1.0091606101037867 1.0164326416597995 1.026114261209795 1.0414423303760052 1.0599562648719596 1.0794923533602163
5 60 0.4248460692088586 1.0893136973942914 0.8948025351734654 0.8948025351734654 0.9384082218848453 0.9508585837986779 0.955172564291787 0.9615846453231749 0.9718270294344137 0.982290078459894 0.9835603131131777 0.9882270551876471 0.9902244814067362 0.9971453888452209 1.0004707021795483 1.00116643517701 1.0069252961735906 1.011180124033841 1.018832745970097 1.032392551040678 1.0421905376705691 1.074984556642682 1.0893136973942914
6 72 0.4192053988976994 1.1196523779127858 0.8757693234672731 0.8757693234672731 0.930699571631102 0.9457806101048911 0.9549031259623874 0.9596696264396882 0.9680851723042226 0.9728392670741214 0.9752806381242864 0.9860680319952339 0.9887764951575981 0.9952572240804053 0.9972025510318769 1.000210584582284 1.0070459044916138 1.0153891697792068 1.0176489882469693 1.0337293243848078 1.0462494117666101 1.0818646104949703 1.1196523779127858
7 84 0.4191619827126934 1.140269288894006 0.8590315062003582 0.8590315062003582 0.9188918674137839 0.9288630960675947 0.9417402246628095 0.963906288782477 0.9685861540939396 0.9710856222256145 0.9755720726281817 0.9861636851091935 0.9888749017582232 0.9938189672495893 0.9992569038690045 1.0039331515639747 1.0113526090950495 1.0155992899990256 1.024928786511456 1.036434684002389 1.0583880019997756 1.0698885314968596 1.140269288894006
8 96 0.43130483125319 1.1640217583510188 0.8567048351861529 0.8567048351861529 0.9062157027224677 0.9313619222492648 0.9342020576669379 0.9525496821540422 0.9667994456972046 0.9685164333785066 0.9787689714867429 0.9815526698019847 0.9859729438617061 0.9900002475424226 0.997413173355669 1.0037284717180475 1.0071939146505995 1.0120862960778942 1.0348855435349682 1.042436993289151 1.0566143990439032 1.0739856872467106 1.1640217583510188
9 108 0.42612430526201295 1.202498877545404 0.8470124863229435 0.8470124863229435 0.8997035821143671 0.9208526546925425 0.9317320549219951 0.9495922495812258 0.9581547413054267 0.9703052522950018 0.973779271605603 0.9778521171268906 0.9819154363467264 0.9880388506294778 0.9992140224150776 1.0016280486915654 1.005252577073899 1.015548375023029 1.0376686754826483 1.0514590229168879 1.0701081754176607 1.0789843745816687 1.202498877545404
10 120 0.43115081597609467 1.2202581970151791 0.8463510320019486 0.8463510320019486 0.8969669757755777 0.9183602829702822 0.9274279080854475 0.9467667560477041 0.9524854238830431 0.9666683346415031 0.9700657598969665 0.9748680947576734 0.9790271840753051 0.9931136358118761 0.9976246244750264 1.0023129782469964 1.0071553594387237 1.0197585220450598 1.0284560584922868 1.0520392297660144 1.0760406418825899 1.0823309805681391 1.2202581970151791
11 132 0.42705799221324703 1.2259798094392882 0.836368714397049 0.836368714397049 0.8916099805536839 0.9155884555654105 0.9223048982829155 0.9396503988784493 0.9478716745969431 0.9608388711490808 0.963458269200239 0.9738059771541107 0.978372146920179 0.9929550353645383 0.9987550743694001 1.0033837749336556 1.0110768765921323 1.0243141063850143 1.0284686011020303 1.0470506211762551 1.0785258431296951 1.1124689917701285 1.2259798094392882
12 144 0.42177884310866326 1.2285239352535102 0.8280447479192501 0.8280447479192501 0.887085915601944 0.9132984690713525 0.9159281219429855 0.9282720605285464 0.9402959660211188 0.9560126321614671 0.9647100753686366 0.9684479233446981 0.9776078322312008 0.9924079377887998 0.9983793708346588 1.0070873456888974 1.0115649633143713 1.0204120605721037 1.0306714421054717 1.047027991745218 1.0751140085996822 1.12647238550067 1.2285239352535102
